source_file,excel_row,approval,start_date,end_date,marketing_channel,campaign_name_description,discount_level,code_type,unique_code_count,vanity_code,auto_or_manual,new_customer_only,exclusions,combinable,stackable_with_loyalty,campaign_id,disclaimer_details,notes,completed,inferred_scope,max_discount_percent
COUPON TRACKER_20260817.xlsx,150,Yes confirmed 5/16,2024-11-03,2025-02-22,CCC Customer Appeasement Q4,$5 Free Ship,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,,,,,,
COUPON TRACKER_20260817.xlsx,151,Yes confirmed 5/16,2024-11-03,2025-02-22,CCC Customer Appeasement Q4,$10 Expired Hanna Reward,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,,,,,,
COUPON TRACKER_20260817.xlsx,152,Yes confirmed 5/16,2024-11-03,2025-02-22,CCC Customer Appeasement Q4,15% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,,,,,,15.0
COUPON TRACKER_20260817.xlsx,153,Yes confirmed 5/16,2024-11-03,2025-02-22,CCC Customer Appeasement Q4,20% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,,,,,,20.0
COUPON TRACKER_20260817.xlsx,154,Yes confirmed 5/16,2024-11-03,2025-02-22,PS Customer Appeasement Q4,20% off $100,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,,,,,,20.0
COUPON TRACKER_20260817.xlsx,155,Yes confirmed 5/16,2024-11-03,2025-02-22,PS Customer Appeasement Q4,10% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,,,,,,10.0
COUPON TRACKER_20260817.xlsx,156,Yes confirmed 5/16,2024-11-03,2025-02-22,PS Customer Appeasement Q4,25% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,,,,,,25.0
COUPON TRACKER_20260817.xlsx,157,Yes confirmed 5/16,2024-11-03,2025-02-22,PS Customer Appeasement Q4,15% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,,,,,,15.0
COUPON TRACKER_20260817.xlsx,158,Yes confirmed 5/16,2024-11-03,2025-02-22,PS Customer Appeasement Q4,20% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,,,,,,20.0
COUPON TRACKER_20260817.xlsx,250,Yes confirmed 5/16,2024-11-03,2025-02-22,CCC Customer Appeasement Q4,20% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,HOL2024-TC-CCC-APPEASEMENT-20OFFORDER-BATCH2,"20% off order with unique code. Valid through 11:59pm PT on 2/22/2025. Discount taken with code at checkout with unique code. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: Clearance, Final Sale, Giftcards, shipping or taxes. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,20.0
COUPON TRACKER_20260817.xlsx,231,cancelled,2024-11-04,2024-11-07,Affiliate,Extra 25% off Clearance,Product Level,Vanity,Vanity,Vanity,Manually Applied,No,Final Sale,No,Yes,,,,,Clearance,25.0
COUPON TRACKER_20260817.xlsx,236,Yes confirmed 10/24,2024-11-04,2024-11-07,Paid Social,Grinch 15% off,Product Level,Vanity,Vanity,Vanity,Manually Applied,No,"Only applicable for striped Grinch pjs. 47052-NN9, 47052-FX7, 52706-FX8, 52706-FX9, 52706-NP0, 82083-FX7, 82083-NN9, 67093-NN9, 67078-FX9, 67071-FX7, 48886-NN9, 60310-FX9, 48879-FX7, 67256-FX7, 47052-NN9 Not stackable. Excludes new arrivals and final sale.",No,Yes,HOL24-TC-PAIDSOCIAL-GRINCH-1104,"Extra 15% off Striped Grinch styles with code GRINCH. Valid through 11/7/2024 at 11:59PM PST. Discount count taken in cart with code GRINCH. Exclusions apply including Final Sale and New Arrivals. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Sleep/PJs|Clearance|New Arrivals|Holiday,15.0
COUPON TRACKER_20260817.xlsx,239,Yes confirmed 11/7,2024-11-08,2024-11-13,Paid Social,Elf - Extra 15% Off,Product Level,Vanity,Vanity,Vanity,Manually Applied,No,"Only applicable on Elf products, no clearance or final sale.",No,Yes,HOL24-TC-PAIDSOCIAL-ELF,"Extra 15% off Elf styles with code ELF15. Valid through 11/13/2024 at 11:59PM PST. Discount count taken in cart with code ELF15. Exclusions apply including Final Sale and New Arrivals. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance|New Arrivals,15.0
COUPON TRACKER_20260817.xlsx,234,Yes confirmed 10/24,2024-11-11,2024-11-11,Affiliate,DealMoon: 20% off orders,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,Clearance and Final Sale,No,Yes,HOL2024-TC-AFFILIATE-DEALMOON20,"Extra 20% off order with code DEALMOON20. Valid through 11:59pm PT on 11/11/2024. Discount taken at checkout with code DEALMOON20 on qualifying orders. Offer cannot be combined with additional coupon offers or codes. Cannot be applied to previous purchases, no price adjustments. Not valid on Final Sale, Clearance, shipping or taxes. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,20.0
COUPON TRACKER_20260817.xlsx,237,Yes,2024-11-12,2024-11-12,Email/SMS,Collab TO: 25% off collab,Product Level,Vanity,Vanity,Vanity,Manually Applied,No,Only applies to collab,No,Yes,HOL24-TC-EMAIL-25COLLAB-FAVS25,"Extra 25% off collaborations. Valid through 11/12/2024 at 11:59PM PST. Discount count taken in cart with code FAVS25. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,25.0
COUPON TRACKER_20260817.xlsx,238,"Yes, confirmed 11/6",2024-11-12,2024-11-15,SMS,SMS opt-in offer during WK41 (in B&B emails) Should be set up exactly like: HOL24-TC-SMS-EVERGREENOPTIN-FF,Order Level,Unique,Unique,Unique,Manually Applied,No,"Final Sale; 1-time use per customer, not stackable",No,Yes,HOL24-TC-SMS-EVERGREENOPTIN-WK41,"Extra 20% off your order with unique code at checkout. Valid on a single purchase through 11/15/24 at 11:59PM PT. One time use per customer. Offer cannot be combined with other promotion codes and offers. Cannot be applied to previous purchase, no price adjustments. Not valid on select items: Final Sale, shipping or taxes. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,20.0
COUPON TRACKER_20260817.xlsx,240,Yes confirmed 11/7,2024-11-14,2024-11-18,Paid Social,Star Wars - Extra 15% Off,Product Level,Vanity,Vanity,Vanity,Manually Applied,No,"Only applicable for Star Wars products, no clearance or final sale.",No,Yes,,,,Yes,Clearance,15.0
COUPON TRACKER_20260817.xlsx,243,Yes confirmed 11/7,2024-11-14,2024-11-18,Paid Social,Star Wars - Extra 15% Off,Product Level,Vanity,Vanity,Vanity,Manually Applied,No,"Only applicable for Star Wars products, no clearance or final sale.",No,Yes,HOL24-TC-PAIDSOCIAL-STARWARS,"Extra 15% off Star Wars styles with code STARWARS15. Valid through 11/18/2024 at 11:59PM PST. Discount count taken in cart with code STARWARS15. Exclusions apply including Final Sale and New Arrivals. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance|New Arrivals,15.0
COUPON TRACKER_20260817.xlsx,244,cancelled,2024-11-16,2024-12-03,Email,Free Shipping for Hanna Rewards Members,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,Free shipping code; Gate for Loyalty members,Yes,Yes,HOL2024-TC-EMAIL-FREESHIP,"Free standard shipping with unique code FREESHIP24 at checkout. Valid through 11:59pm PT on 12/10/24 only. Offer cannot be combined with other promotion codes and offers. Cannot be applied to previous purchase, no price adjustments. Not valid on select items: taxes. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,
COUPON TRACKER_20260817.xlsx,245,cancelled,2024-11-16,2024-12-03,Email,Free Shipping for Hanna Rewards Members,Order Level,Unique,Unique,Unique,Manually Applied,No,Free shipping code; Gate for Loyalty members,Yes,Yes,HOL2024-TC-EMAIL-FREESHIP-UNIQUE,"Free standard shipping with your unique at checkout. Valid through 11:59pm PT on 12/3/24 only. Offer cannot be combined with other promotion codes and offers. Cannot be applied to previous purchase, no price adjustments. Not valid on select items: taxes. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,
COUPON TRACKER_20260817.xlsx,247,Yes confirmed 11/21 - Campaign timing needs to be updated once landed - non-stackable with other discount coupon codes,2024-11-25,2024-12-11,Affiliate,Extra 20% off Star Wars Products,Product Level,Vanity,Vanity,Vanity,Manually Applied,No,Any product other than the sku's listed for this promotion,No,Yes,HOL24-TC-AFFILIATE-STARWARS20,"Extra 20% off Star Wars Styles styles with code STARWARS20. Valid through 12/11/2024 at 11:59PM PST. Discount count taken in cart with code STARWARS20. Exclusions apply including Final Sale and New Arrivals. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",Here is a link to all of the products the code should apply on - https://hannacorp.sharepoint.com/:x:/t/WeeklyReporting/EQKc-2CDYBJCgbqoRIyXJ1IBsZoSIcgA-SOIpDme1y2-IA?e=OM0B75,Yes,Clearance|New Arrivals,20.0
COUPON TRACKER_20260817.xlsx,246,Yes,2024-12-02,2024-12-03,Email/SMS,Extra 20% off Clearance,Product Level,Vanity,Vanity,Vanity,Manually Applied,No,Final Sale (this only applies to Clearance items),No,Yes,HOL2024-TC-EMAIL-CM20,"Extra 20% off Clearance with code CM20. Valid through 11:59pm PT on 12/3/2024. Discount taken at checkout with code CM20 on qualifying products. Offer cannot be combined with additional coupon offers or codes. Cannot be applied to previous purchases, no price adjustments. Not valid on Final Sale, shipping or taxes. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,20.0
COUPON TRACKER_20260817.xlsx,241,Yes confirmed 11/7,2024-12-04,2024-12-11,Paid Social,Polar Express- Extra 15% Off,Product Level,Vanity,Vanity,Vanity,Manually Applied,No,"Only applicable for Polar Express products, no clearance or final sale.",No,Yes,HOL2024-TC-PAIDSOCIAL-POLAR15,"Extra 15% off Polar Express Styles styles with code POLAR15. Valid through 12/11/2024 at 11:59PM PST. Discount count taken in cart with code POLAR15. Exclusions apply including Final Sale and Clearance. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,15.0
COUPON TRACKER_20260817.xlsx,248,Yes Lisa confirmed with Aimee,2024-12-04,2024-12-25,Employee,10% off order for LCatterton employees,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,HOL2024-EMPLOYEE-LC2024HOLIDAY,"Extra 10% off your order with code LC2024HOLIDAY at checkout. Valid on a single purchase through 11:59pm PT on 12/25/2024. Offer cannot be combined with other promotion codes and offers. Cannot be applied to previous purchase, no price adjustments. Not valid on select items: Final Sale, Clearance, Shipping or taxes. Code is valid for one use per customer. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance|Holiday,10.0
COUPON TRACKER_20260817.xlsx,249,Yes Lisa confirmed with Aimee,2024-12-04,2024-12-25,Employee,10% off order for LCatterton Companies' employees,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,HOL2024-EMPLOYEE-LC2024,"Extra 10% off your order with code LC2024 at checkout. Valid on a single purchase through 11:59pm PT on 12/25/2024. Offer cannot be combined with other promotion codes and offers. Cannot be applied to previous purchase, no price adjustments. Not valid on select items: Final Sale, Clearance, Shipping or taxes. Code is valid for one use per customer. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,10.0
COUPON TRACKER_20260817.xlsx,251,Yes confirmed 12/13,2024-12-06,2025-01-25,Direct Mail,20% off your Order (New Customers),Order Level,Unique,Unique,Unique,Manually Applied,Yes,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,HOL2024-TC-DIRECTMAIL-20OFFNEW-1206,"20% off your order with your unique code for first time customers only. Valid through 1/25/2025 at 11:59PM PST. One use per code. Unique code must be entered at checkout for discount. Exclusions include Clearance and Final Sale. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,20.0
